colorfulness,minEnergy,lightning,globalActivity,nbWhiteFrames,nbSceneCuts,cutLength,flatness_env,wtf_max2stdratio_1,wtf_max2stdratio_2,wtf_max2stdratio_3,wtf_max2stdratio_4,wtf_max2stdratio_5,wtf_max2stdratio_6,wtf_max2stdratio_7,wtf_max2stdratio_8,wtf_max2stdratio_9,wtf_max2stdratio_10,wtf_max2stdratio_11,wtf_max2stdratio_12,medianLightness,slope,alpha,hueCount,maxSaliencyCount,compositionalBalance,depthOfField,saliencyDisparity,spatialEdgeDistributionArea,entropyComplexity,nbWhiteFrames,nbFades,nbSceneCuts,asymmetry_env,flatness,zcr,colorStrength,colorRawEnergy
13.574915,2.015421,1.333038,0.534213,0,2,139,0,5.33E+00,5.32E+00,5.01E+00,4.63E+00,4.08E+00,3.53E+00,2.94E+00,2.23E+00,1.63E+00,1.43E+00,1.41E+00,2.39E+15,0.082353,1.406268,197,17,0.001324,1.423968,18.177877,0.083093,0.930176,7.634432,0,1,2,97.338114,0,0.089449,0.034099,66.217409
17.937237,2.339425,0.129141,0.232218,0,2,91.5,0,5.34E+00,5.29E+00,4.86E+00,4.45E+00,4.02E+00,3.54E+00,3.04E+00,2.25E+00,1.66E+00,1.43E+00,1.41E+00,2.56E+15,0.094118,1.383192,209,15,0.005964,0.06423,189.52948,0.039266,0.868079,6.92638,0,0,2,122.015811,0,0.063391,0.048454,77.073607
25.938557,1.592964,0.145069,0.190194,0,1,152,0,4.72E+00,4.54E+00,4.27E+00,3.99E+00,3.77E+00,3.47E+00,2.84E+00,2.11E+00,1.58E+00,1.42E+00,1.41E+00,1.33E+15,0.109804,1.313741,30,28,0.000887,0.343702,245.846085,0.06728,0.81155,11.795711,0,0,1,334.643242,0,0.033932,0.042623,111.545029
18.660006,1.422537,0.753504,0.305801,0,1,93,0,5.69E+00,5.47E+00,4.98E+00,4.40E+00,3.92E+00,3.46E+00,2.95E+00,2.24E+00,1.65E+00,1.43E+00,1.41E+00,2.59E+15,0.137255,1.375481,296,56,0.001661,0.249446,76.032555,0.087383,0.908008,9.525145,0,0,1,146.450372,0,0.05543,0.047233,100.322596
14.345569,1.654271,0.692796,0.411036,0,1,217,0,5.40E+00,5.12E+00,4.66E+00,4.26E+00,3.78E+00,3.34E+00,2.98E+00,2.29E+00,1.68E+00,1.43E+00,1.41E+00,2.27E+15,0.129412,1.370289,41,34,0.098882,0.312828,58.968819,0.208399,0.879097,9.549407,0,0,1,194.704286,0,0.032904,0.028188,97.020921
9.815134,1.638041,0.936429,0.514935,0,4,42,0,5.44E+00,5.17E+00,4.79E+00,4.35E+00,3.86E+00,3.44E+00,2.96E+00,2.31E+00,1.66E+00,1.43E+00,1.41E+00,3.05E+15,0.133333,1.377573,39,70,0.000834,0.206804,195.83461,0.019711,0.939518,11.1834,0,1,4,192.026141,0,0.037112,0.022479,121.108676
18.37332,1.089725,0.555529,0.256989,0,2,108.5,0,5.32E+00,5.22E+00,4.99E+00,4.62E+00,4.18E+00,3.64E+00,2.86E+00,2.05E+00,1.51E+00,1.42E+00,1.41E+00,2.45E+15,0.160784,1.359558,28,76,0.019018,0.560453,48.700306,0.066922,0.898116,10.741756,0,1,2,290.629201,0,0.065348,0.040894,150.923188
20.473513,1.748148,0.216328,0.341732,0,2,80,0,5.64E+00,5.56E+00,5.17E+00,4.55E+00,4.04E+00,3.57E+00,2.92E+00,2.15E+00,1.56E+00,1.43E+00,1.41E+00,1.64E+15,0.321569,1.356217,15,30,0.00546,10.580853,213.231339,0.106909,0.609051,11.350365,0,1,2,237.880173,0,0.065787,0.032367,109.839593
20.766857,1.095138,0.447375,0.191842,0,1,75,0,5.32E+00,5.07E+00,4.76E+00,4.32E+00,3.77E+00,3.30E+00,2.76E+00,2.00E+00,1.53E+00,1.42E+00,1.41E+00,1.56E+15,0.133333,1.381326,300,72,0.037548,1.182143,51.178856,0.089446,0.894704,11.595044,0,0,1,240.056175,0,0.060033,0.04811,148.44353
20.980854,1.173747,0.97673,0.259633,0,3,61.333332,0,5.56E+00,5.31E+00,4.96E+00,4.48E+00,3.96E+00,3.55E+00,2.93E+00,2.27E+00,1.64E+00,1.43E+00,1.41E+00,2.28E+15,0.133333,1.348746,299,64,0.200547,1.149948,59.243732,0.170144,0.884042,12.018502,0,1,3,260.957085,0,0.042824,0.046912,146.754053
19.903669,1.45685,1.155544,0.194999,0,2,114,0,6.16E+00,5.19E+00,4.77E+00,4.39E+00,3.89E+00,3.40E+00,2.79E+00,2.19E+00,1.67E+00,1.45E+00,1.41E+00,2.90E+15,0.341176,1.372953,38,27,0.010902,0.584747,121.059639,0.098689,0.803182,11.295267,0,0,2,363.864385,0,0.030592,0.026309,60.386008
19.526299,1.183938,1.033162,0.14251,0,2,97.5,0,5.20E+00,4.81E+00,4.51E+00,4.17E+00,3.85E+00,3.51E+00,2.90E+00,2.26E+00,1.72E+00,1.44E+00,1.41E+00,2.28E+15,0.168627,1.365481,297,65,0.007716,0.700522,50.62994,0.090406,0.888996,11.993906,0,0,2,365.20464,0,0.024922,0.047881,135.064136
19.670135,1.790847,0.603366,0.072324,0,0,0,0,5.24E+00,5.17E+00,4.86E+00,4.47E+00,4.03E+00,3.58E+00,2.98E+00,2.22E+00,1.60E+00,1.42E+00,1.41E+00,4.97E+15,0.098039,1.412931,15,32,0.022954,0.427282,101.383476,0.092041,0.893172,10.396458,0,0,0,134.718441,0,0.066406,0.04873,100.697156
23.795235,1.300709,1.057845,0.258831,0,3,55,0,4.90E+00,4.72E+00,4.43E+00,4.05E+00,3.85E+00,3.60E+00,2.86E+00,2.16E+00,1.58E+00,1.42E+00,1.41E+00,1.30E+15,0.184314,1.41792,35,51,0.042235,0,0,0.111694,0.913693,11.06361,0,0,3,314.27373,0,0.034781,0.033645,97.257103
18.550156,0.899774,0.5939,0.009246,0,0,0,0,4.87E+00,4.62E+00,4.33E+00,4.06E+00,3.72E+00,3.40E+00,2.94E+00,2.26E+00,1.66E+00,1.42E+00,1.41E+00,1.86E+15,0.309804,1.286121,38,32,0.000256,0.315015,235.310577,0.113396,0.731985,15.111701,0,0,0,272.879177,0,0.036469,0.041951,94.867277
14.918133,1.241639,0.727323,0.414981,0,1,210,0,5.01E+00,4.79E+00,4.55E+00,4.18E+00,3.78E+00,3.44E+00,2.74E+00,2.09E+00,1.54E+00,1.42E+00,1.41E+00,1.95E+15,0.109804,1.387781,17,53,0.002467,0.119679,74.980949,0.114594,0.88632,10.115016,0,0,1,336.328404,0,0.050503,0.016796,57.401686
18.682533,1.421233,0.305246,0.338109,0,2,108.5,0,5.13E+00,4.74E+00,4.41E+00,4.00E+00,3.59E+00,3.26E+00,2.84E+00,2.17E+00,1.65E+00,1.43E+00,1.41E+00,2.45E+15,0.172549,1.386685,34,31,0.001212,0.220019,44.337433,0.062106,0.882064,10.874949,0,0,2,320.433729,0,0.032781,0.028517,108.474109
17.898851,1.425288,0.419045,0.218518,0,0,0,0,5.12E+00,4.71E+00,4.33E+00,3.93E+00,3.57E+00,3.26E+00,2.81E+00,2.17E+00,1.65E+00,1.44E+00,1.41E+00,2.38E+15,0.156863,1.381267,34,29,0.000752,0.143474,44.221832,0.017374,0.90493,10.9049,0,0,0,286.059255,0,0.035866,0.027016,102.669548
16.787758,1.18126,0.572762,0.217601,0,2,113.5,0,5.11E+00,4.57E+00,4.25E+00,3.95E+00,3.66E+00,3.32E+00,2.92E+00,2.37E+00,1.70E+00,1.44E+00,1.41E+00,2.40E+15,0.105882,1.322655,19,40,0.010945,0.397786,148.064957,0.141524,0.884513,10.645167,0,0,2,359.360635,0,0.019083,0.025162,91.315272
17.041645,1.113613,0.794136,0.238345,0,2,95.5,0,5.25E+00,5.09E+00,4.70E+00,4.24E+00,3.84E+00,3.44E+00,2.90E+00,2.16E+00,1.60E+00,1.42E+00,1.41E+00,2.76E+15,0.254902,1.301221,25,42,0.014366,4.027178,143.051376,0.136823,0.818413,11.485033,0,0,2,156.759469,0,0.062466,0.021938,75.33626
21.325483,1.097665,0.709161,0.134098,0,2,69.5,0,5.00E+00,4.97E+00,4.71E+00,4.23E+00,3.73E+00,3.37E+00,2.72E+00,1.99E+00,1.54E+00,1.42E+00,1.41E+00,2.86E+15,0.341176,1.40701,32,53,0.003593,0.622113,71.499527,0.036042,0.887091,12.117839,0,0,2,258.654896,0,0.059788,0.048458,93.939482
8.331298,1.585651,0.45166,0.161719,0,3,55.666668,0,4.46E+00,4.16E+00,3.99E+00,3.73E+00,3.47E+00,3.30E+00,2.85E+00,2.12E+00,1.60E+00,1.43E+00,1.41E+00,2.04E+15,0.082353,1.347803,52,40,0.001502,0.18292,49.755703,0.016225,0.899845,9.505365,0,0,3,381.652762,0,0.031294,0.011047,48.640089
10.711487,1.550755,0.548868,0.005817,0,0,0,0,5.01E+00,4.94E+00,4.60E+00,4.27E+00,3.83E+00,3.34E+00,2.82E+00,2.19E+00,1.62E+00,1.43E+00,1.41E+00,3.78E+15,0.137255,1.396429,39,25,0.009346,0.869467,0.869467,0.121939,0.8993,10.913653,0,0,0,96.277795,0,0.080063,0.019579,31.497149
5.032228,2.364829,0.365151,0.180162,0,1,166,0,4.88E+00,4.57E+00,4.17E+00,3.93E+00,3.68E+00,3.34E+00,2.88E+00,2.34E+00,1.61E+00,1.42E+00,1.41E+00,1.66E+15,0.215686,1.392571,98,20,0.005546,0,0,0.060905,0.91016,7.61247,0,0,1,262.186696,0,0.017733,0.007751,40.789532
21.351694,1.175152,0.778169,0.16836,0,1,103,0,5.18E+00,5.08E+00,4.86E+00,4.37E+00,3.97E+00,3.63E+00,2.94E+00,2.22E+00,1.61E+00,1.42E+00,1.41E+00,1.46E+15,0.168627,1.395315,19,34,0.146105,1.3178,1.3178,0.132735,0.897364,11.519631,0,1,1,322.865866,0,0.034994,0.025074,46.263999
13.958215,1.003802,1.143106,0.037912,0,1,122,0,5.27E+00,4.26E+00,4.03E+00,3.75E+00,3.46E+00,3.19E+00,2.87E+00,2.40E+00,1.69E+00,1.43E+00,1.41E+00,1.57E+15,0.094118,1.414248,59,35,0.066533,1.036304,59.045639,0.184425,0.906817,10.373587,0,0,1,499.992394,0,0.0091,0.01523,22.862953
13.418984,1.17153,1.495308,0.000887,0,0,0,0.068164,4.90E+00,4.74E+00,4.50E+00,4.20E+00,3.92E+00,3.43E+00,2.80E+00,2.16E+00,1.65E+00,1.43E+00,1.41E+00,3.48E+15,0.254902,1.379747,44,28,0.026388,0.686576,78.983803,0.103401,0.787612,9.802302,0,0,0,155.510963,0.00072,0.057604,0.01712,16.997841
11.256748,1.607932,0.687917,0.643393,0,5,42,0,4.77E+00,4.67E+00,4.48E+00,4.26E+00,3.87E+00,3.35E+00,2.83E+00,2.11E+00,1.59E+00,1.43E+00,1.41E+00,1.13E+15,0.160784,1.357396,25,44,0.013046,0.603857,59.807739,0.2448,0.929575,11.72339,0,1,5,308.535369,0,0.044679,0.01971,83.757679
12.818145,1.706162,0.358662,0.886223,0,5,45.400002,0,4.96E+00,4.77E+00,4.48E+00,4.16E+00,3.82E+00,3.43E+00,2.95E+00,2.25E+00,1.65E+00,1.43E+00,1.41E+00,1.11E+15,0.133333,1.408268,31,25,0.032501,0.069814,90.605835,0.071998,0.915923,9.031217,0,2,5,285.352603,0,0.032887,0.018993,54.77204
31.795988,1.714504,0.35347,0.919189,0,4,49.5,0,4.85E+00,4.76E+00,4.51E+00,4.30E+00,3.94E+00,3.54E+00,2.91E+00,2.20E+00,1.59E+00,1.41E+00,1.41E+00,3.32E+15,0.172549,1.320283,170,25,0.002105,0.203331,173.360947,0.116059,0.741534,10.107513,0,1,4,246.58756,0,0.038161,0.05515,43.332428
10.222631,1.384387,0.779693,0.173456,0,2,70.5,0,4.84E+00,4.78E+00,4.58E+00,4.31E+00,3.96E+00,3.52E+00,2.90E+00,2.14E+00,1.56E+00,1.41E+00,1.41E+00,2.78E+15,0.145098,1.354952,105,53,0.003225,1.560906,94.638382,0.050364,0.85545,10.992858,0,0,2,187.930011,0,0.046872,0.018803,45.063992
9.93576,1.467199,0.796616,0.135258,0,2,95.5,0,5.02E+00,4.92E+00,4.62E+00,4.31E+00,3.99E+00,3.57E+00,2.97E+00,2.24E+00,1.60E+00,1.42E+00,1.41E+00,2.57E+15,0.14902,1.372754,98,48,0.010869,0.195931,58.232792,0.07829,0.907576,10.848693,0,0,2,176.783025,0,0.044623,0.017275,40.428644
11.270363,1.321199,1.104095,0.343757,0,3,65.333336,0,5.27E+00,4.89E+00,4.54E+00,4.10E+00,3.66E+00,3.19E+00,2.68E+00,2.29E+00,1.81E+00,1.43E+00,1.41E+00,1.91E+15,0.145098,1.395445,103,59,0.001799,0.314496,47.038403,0.05355,0.898651,10.645615,0,1,3,222.0184,0,0.020221,0.018633,51.657553
13.491289,1.619787,0.123732,0.402429,0,3,56.333332,0,4.91E+00,4.74E+00,4.45E+00,4.18E+00,3.89E+00,3.46E+00,2.85E+00,2.21E+00,1.64E+00,1.43E+00,1.41E+00,1.40E+15,0.12549,1.351122,40,33,0.000171,0.397911,47.370228,0.005812,0.89668,10.165768,0,0,3,208.529615,0,0.043748,0.020788,59.060533
16.67067,1.236315,0.771502,0.343122,0,1,62,0,5.06E+00,4.85E+00,4.44E+00,4.12E+00,3.77E+00,3.40E+00,2.81E+00,2.04E+00,1.56E+00,1.42E+00,1.41E+00,2.14E+15,0.172549,1.371903,37,42,0.013882,0.210626,44.761612,0.07511,0.911814,10.486368,0,0,1,145.366008,0,0.065082,0.024024,42.551632
16.699757,1.100259,0.30686,0.280294,0,3,64.333336,0,4.86E+00,4.72E+00,4.47E+00,4.17E+00,3.90E+00,3.63E+00,2.95E+00,2.16E+00,1.57E+00,1.42E+00,1.41E+00,1.63E+15,0.207843,1.388785,317,71,0.00198,0.121702,167.319763,0.176742,0.929426,10.901142,0,0,3,227.929805,0,0.038844,0.034753,146.380411
15.678785,0.867388,0.213271,0.245529,0,2,71.5,0,5.02E+00,4.90E+00,4.58E+00,4.22E+00,3.91E+00,3.49E+00,2.93E+00,2.20E+00,1.65E+00,1.42E+00,1.41E+00,2.67E+15,0.109804,1.355796,76,97,0.001259,0.421371,102.791321,0.025029,0.889506,9.754207,0,1,2,120.61228,0,0.054222,0.02261,48.396
16.489317,1.002364,0.864276,0.315894,0,1,170,0,4.83E+00,4.62E+00,4.35E+00,4.04E+00,3.79E+00,3.44E+00,2.95E+00,2.26E+00,1.69E+00,1.42E+00,1.41E+00,1.75E+15,0.164706,1.369678,43,45,0.005357,0.255116,0.255116,0.148345,0.909982,10.397097,0,0,1,224.650679,0,0.027448,0.021815,24.509637
16.570778,1.140718,0.432767,0.238141,0,0,0,0,4.54E+00,4.45E+00,4.21E+00,4.01E+00,3.79E+00,3.42E+00,2.85E+00,2.03E+00,1.57E+00,1.42E+00,1.41E+00,1.83E+15,0.231373,1.38242,18,45,0.011373,0.201706,116.827599,0.073685,0.766248,11.796225,0,0,0,214.671136,0,0.043295,0.033224,73.159006
10.188943,2.024017,0.501701,0.132277,0,2,95.5,0,4.58E+00,4.48E+00,4.39E+00,4.22E+00,3.91E+00,3.39E+00,2.80E+00,1.98E+00,1.53E+00,1.42E+00,1.41E+00,1.27E+15,0.160784,1.349768,68,24,0.004247,0.161518,65.283791,0.057568,0.831714,9.589698,0,0,2,193.981812,0,0.062815,0.01585,44.806255
9.971557,1.447464,0.949676,0.311236,0,2,117.5,0,4.62E+00,4.42E+00,4.13E+00,3.81E+00,3.62E+00,3.25E+00,2.81E+00,1.99E+00,1.53E+00,1.42E+00,1.41E+00,1.38E+15,0.109804,1.408556,66,49,0.009727,1.219748,1.219748,0.088467,0.897448,9.522738,0,1,2,245.983181,0,0.033366,0.015147,34.588241
15.468134,1.111857,1.121712,0.000801,0,0,0,0,4.32E+00,4.34E+00,4.24E+00,4.05E+00,3.91E+00,3.52E+00,2.74E+00,1.98E+00,1.51E+00,1.42E+00,1.41E+00,1.30E+15,0.176471,1.424676,87,50,0.1076,2.83236,4.400976,0.157089,0.898378,11.082603,0,0,0,241.06953,0,0.062532,0.025104,31.580295
12.806154,1.255591,0.765735,0.115519,0,1,153,0,4.53E+00,4.39E+00,4.06E+00,3.87E+00,3.77E+00,3.38E+00,2.82E+00,1.97E+00,1.51E+00,1.42E+00,1.41E+00,1.79E+15,0.219608,1.338659,32,32,0.016294,0.462176,109.986679,0.180637,0.909596,11.431058,0,0,1,303.274143,0,0.033761,0.022802,76.674288
8.635805,1.486009,0.673331,0.125653,0,1,136,0,4.68E+00,4.60E+00,4.43E+00,4.20E+00,3.94E+00,3.35E+00,2.78E+00,2.04E+00,1.56E+00,1.42E+00,1.41E+00,1.45E+15,0.133333,1.388478,33,28,0.152891,0,0,0.232791,0.91509,9.637332,0,0,1,227.207683,0,0.052223,0.0153,67.797354
8.412107,1.721293,0,0.121313,0,0,0,0,4.67E+00,4.59E+00,4.38E+00,4.11E+00,3.92E+00,3.48E+00,2.85E+00,2.11E+00,1.56E+00,1.42E+00,1.41E+00,1.50E+15,0.215686,1.406385,10,17,0.644067,0,0,0.263762,0.821317,9.349172,0,0,0,307.453653,0,0.035463,0.01712,55.254139
11.96469,0.99861,0.958258,0.106909,0,1,200,0,4.79E+00,4.59E+00,4.28E+00,3.95E+00,3.71E+00,3.38E+00,2.83E+00,2.01E+00,1.53E+00,1.42E+00,1.41E+00,2.37E+15,0.227451,1.361602,35,39,0.00238,0.547499,24.558182,0.057811,0.885556,10.736343,0,0,1,284.601919,0,0.025321,0.016872,28.687387
21.525702,1.091693,0.820928,0.241373,0,0,0,0,5.11E+00,5.04E+00,4.82E+00,4.40E+00,4.11E+00,3.76E+00,3.04E+00,2.29E+00,1.62E+00,1.43E+00,1.41E+00,1.36E+15,0.211765,1.418508,38,43,0.015588,0.319346,14.043929,0.130075,0.919479,10.769692,0,1,0,311.003097,0,0.035801,0.028501,61.687629
11.652606,2.022295,1.150197,0.079423,0,1,155,0,4.73E+00,4.54E+00,4.35E+00,4.04E+00,3.74E+00,3.38E+00,2.89E+00,2.27E+00,1.62E+00,1.42E+00,1.41E+00,1.78E+15,0.180392,1.352336,19,22,0.018536,0.675415,0.675415,0.14893,0.918422,9.949363,0,0,1,419.695135,0,0.023325,0.026161,88.889571
10.595793,1.897643,0.859955,0.296132,0,1,118,0,4.89E+00,4.76E+00,4.44E+00,4.12E+00,3.87E+00,3.57E+00,2.93E+00,2.21E+00,1.66E+00,1.43E+00,1.41E+00,2.79E+15,0.105882,1.394073,40,27,0.005815,0.420641,45.743572,0.02411,0.883998,10.554636,0,0,1,163.802337,0,0.038577,0.023533,77.15862
11.46433,1.808184,1.080457,0.085526,0,1,80,0,4.81E+00,4.62E+00,4.34E+00,4.03E+00,3.71E+00,3.28E+00,2.77E+00,2.13E+00,1.61E+00,1.43E+00,1.41E+00,2.31E+15,0.145098,1.403682,39,32,0.000941,1.466129,43.295036,0.017534,0.887371,10.545282,0,0,1,281.059054,0,0.029866,0.024502,83.467577
10.947852,1.930505,1.014944,0.031405,0,0,0,0,5.67E+00,4.45E+00,4.07E+00,3.78E+00,3.50E+00,3.21E+00,2.74E+00,2.16E+00,1.68E+00,1.43E+00,1.41E+00,1.53E+15,0.156863,1.387051,40,30,0.010693,4.489315,13.399124,0.035627,0.879332,10.927143,0,0,0,461.376542,0,0.018209,0.023696,73.806537
10.504074,1.466799,1.062063,0.118831,0,2,99.5,0,4.85E+00,4.75E+00,4.46E+00,4.23E+00,3.82E+00,3.37E+00,2.68E+00,2.08E+00,1.63E+00,1.44E+00,1.41E+00,1.95E+15,0.223529,1.393331,32,41,0.002421,0.809401,50.263588,0.147106,0.909596,11.207644,0,0,2,143.971412,0,0.074989,0.023465,84.90099
9.316923,1.27285,1.024108,0.267506,0,1,137,0,5.06E+00,4.58E+00,4.26E+00,4.00E+00,3.59E+00,3.10E+00,2.54E+00,2.07E+00,1.70E+00,1.43E+00,1.41E+00,1.72E+15,0.192157,1.381232,34,25,0.000321,0,0,0.104046,0.926862,9.311784,0,0,1,220.559338,0,0.042689,0.016851,28.445735
8.906304,1.964929,0.310948,0.122557,0,1,168,0,4.85E+00,4.61E+00,4.24E+00,3.94E+00,3.68E+00,3.25E+00,2.89E+00,2.32E+00,1.73E+00,1.44E+00,1.41E+00,1.77E+15,0.196078,1.326419,38,23,0.001616,0.097918,201.263443,0.017935,0.875525,9.936914,0,0,1,271.853991,0,0.021842,0.017395,93.297488
7.120025,1.789842,0.784092,0.06537,0,0,0,0,4.30E+00,4.36E+00,4.25E+00,4.02E+00,3.78E+00,3.51E+00,2.84E+00,2.10E+00,1.59E+00,1.42E+00,1.41E+00,1.21E+15,0.176471,1.367598,45,16,0.559361,0,0,0.265701,0.918367,8.573219,0,0,0,208.323915,0,0.061075,0.015757,15.695571
9.071052,2.00593,0.376389,0.381802,0,0,0,0,4.74E+00,4.31E+00,4.06E+00,3.85E+00,3.77E+00,3.35E+00,2.93E+00,2.19E+00,1.61E+00,1.44E+00,1.41E+00,1.35E+15,0.160784,1.417615,33,22,0.019492,0.312179,37.92635,0.292184,0.902527,10.539611,0,0,0,344.90001,0,0.024041,0.019349,86.322199
16.106352,1.278787,0.912809,0.094014,0,1,140,0,4.33E+00,4.36E+00,4.03E+00,3.77E+00,3.26E+00,3.04E+00,2.77E+00,1.96E+00,1.62E+00,1.43E+00,1.41E+00,2.77E+15,0.129412,1.407375,197,42,0.000709,2.102314,2.643,0.121064,0.898651,9.775699,0,0,1,214.244371,0,0.040719,0.042185,31.267515
24.014397,1.225258,0.859012,0.259694,0,2,94.5,0,4.87E+00,4.81E+00,4.63E+00,4.23E+00,3.94E+00,3.68E+00,2.97E+00,2.25E+00,1.59E+00,1.42E+00,1.41E+00,1.55E+15,0.192157,1.388711,32,48,0.036073,0.518393,39.232792,0.074999,0.860983,11.127213,0,0,2,370.262472,0,0.033576,0.028021,71.424732
15.862167,1.408749,0.461651,0.52976,0,4,62.5,0,4.46E+00,4.44E+00,4.18E+00,3.95E+00,3.52E+00,3.27E+00,2.92E+00,2.12E+00,1.62E+00,1.43E+00,1.41E+00,1.52E+15,0.168627,1.388736,197,34,0.000522,0,0,0.121016,0.888742,9.536873,0,0,4,215.382914,0,0.044207,0.044043,32.51245
15.853401,1.405597,4.004953,0.171841,0,1,185,0,4.54E+00,4.38E+00,4.14E+00,3.91E+00,3.52E+00,3.29E+00,2.97E+00,2.30E+00,1.69E+00,1.44E+00,1.41E+00,1.23E+15,0.117647,1.429142,197,34,0.001005,0.754765,1.291293,0.109979,0.889363,9.911883,0,0,1,294.033664,0,0.028855,0.042718,28.543579
14.29493,1.820552,0,0.42294,0,3,54.333332,0,4.45E+00,4.30E+00,4.20E+00,4.01E+00,3.73E+00,3.44E+00,2.95E+00,2.28E+00,1.65E+00,1.43E+00,1.41E+00,1.25E+15,0.156863,1.383423,197,34,0.018721,0.379636,24.34824,0.198398,0.896377,9.509204,0,0,3,478.328118,0,0.020387,0.039225,46.2549
12.358508,1.267292,0.796876,0.365168,0,3,83,0,4.47E+00,4.41E+00,4.27E+00,4.08E+00,3.84E+00,3.40E+00,2.89E+00,2.17E+00,1.58E+00,1.42E+00,1.41E+00,1.07E+15,0.184314,1.410596,207,27,0.000685,0,0,0.105342,0.904309,9.383628,0,0,3,378.361434,0,0.029644,0.04425,14.355465
5.955954,2.363759,0.984002,0.275099,0,3,38,0,4.85E+00,4.32E+00,4.08E+00,3.82E+00,3.51E+00,3.26E+00,2.95E+00,2.28E+00,1.71E+00,1.44E+00,1.41E+00,1.73E+15,0.231373,1.387627,25,26,0.010306,0.309408,32.93124,0.118966,0.877961,10.191265,0,0,3,473.92598,0,0.017253,0.010835,91.586707
5.583175,2.241425,0.251686,0.228327,0,0,0,0,5.05E+00,4.79E+00,4.44E+00,4.07E+00,3.70E+00,3.35E+00,2.89E+00,2.32E+00,1.68E+00,1.44E+00,1.41E+00,1.81E+15,0.172549,1.385642,24,22,0.011355,0.205211,32.610168,0.090921,0.911753,10.181566,0,0,0,318.299686,0,0.022031,0.009936,121.921152
7.088323,1.89591,0.459968,0.445664,0,1,91,0,4.58E+00,4.26E+00,4.10E+00,3.83E+00,3.65E+00,3.38E+00,2.92E+00,2.35E+00,1.68E+00,1.44E+00,1.41E+00,1.52E+15,0.117647,1.39461,351,14,0.278396,0,0,0.204057,0.658255,6.683675,0,0,1,423.125256,0,0.014951,0.022816,111.627922
9.649013,1.787286,0.36197,0.742062,0,7,35.57143,0,4.55E+00,4.31E+00,4.13E+00,3.91E+00,3.68E+00,3.33E+00,2.92E+00,2.30E+00,1.67E+00,1.43E+00,1.41E+00,1.25E+15,0.117647,1.404636,17,36,0.001484,0,0,0.321762,0.907406,9.195845,0,1,7,428.299096,0,0.026212,0.023593,128.628074
5.383494,-1,0.803387,0.130342,0,1,207,0,5.06E+00,4.12E+00,3.91E+00,3.68E+00,3.49E+00,3.30E+00,2.93E+00,2.34E+00,1.70E+00,1.43E+00,1.41E+00,1.47E+15,0.145098,1.365604,-1,1,0.001178,0.20584,134.898682,0.01366,0.883886,10.218932,0,0,1,606.928857,0,0.010768,0.010842,103.507205
12.09061,1.827025,0.008246,0.038852,0,0,0,0,4.93E+00,4.85E+00,4.50E+00,4.21E+00,3.94E+00,3.55E+00,2.99E+00,2.21E+00,1.64E+00,1.43E+00,1.41E+00,2.75E+15,0.062745,1.380782,18,52,0.007822,0.186848,67.382393,0.031088,0.872973,10.632128,0,0,0,119.221657,0,0.053026,0.021414,120.389955
16.57703,1.019623,0.627377,0.389866,0,4,52.75,0,4.93E+00,4.83E+00,4.65E+00,4.29E+00,3.92E+00,3.61E+00,2.91E+00,2.23E+00,1.61E+00,1.43E+00,1.41E+00,1.57E+15,0.184314,1.390625,11,35,0.021836,0.192307,0.192307,0.244738,0.929217,10.401319,0,0,4,370.995374,0,0.027179,0.024818,69.46977
8.903597,1.415467,4.502824,0.402124,0,0,0,0,4.99E+00,4.85E+00,4.51E+00,4.19E+00,3.94E+00,3.53E+00,2.97E+00,2.29E+00,1.66E+00,1.43E+00,1.41E+00,4.93E+15,0.137255,1.415008,43,24,0.000898,1.739003,2.943014,0.036001,0.909729,8.250187,0,1,0,125.411348,0,0.047545,0.019195,16.45239
15.974526,1.253496,0.561044,0.153482,0,14,12.142858,0,4.92E+00,4.27E+00,3.98E+00,3.68E+00,3.42E+00,3.15E+00,2.91E+00,2.25E+00,1.69E+00,1.44E+00,1.41E+00,2.00E+15,0.290196,1.29026,25,41,0.00032,0.487734,135.194,0.008484,0.712649,15.755965,0,0,14,360.667305,0,0.016069,0.02464,45.997267
12.027586,1.84825,0.92476,0.121912,0,2,36.5,0,5.06E+00,4.22E+00,3.99E+00,3.76E+00,3.55E+00,3.25E+00,2.90E+00,2.27E+00,1.68E+00,1.44E+00,1.41E+00,1.44E+15,0.180392,1.37475,6,45,0.001239,26.755566,227.940765,0.015843,0.850625,11.192191,0,0,2,464.669064,0,0.013048,0.030456,144.90476
7.906252,1.698166,0.212464,0.762951,0,5,50.400002,0,4.49E+00,4.35E+00,4.16E+00,4.02E+00,3.94E+00,3.54E+00,2.91E+00,2.18E+00,1.59E+00,1.42E+00,1.41E+00,2.00E+15,0.066667,1.345958,27,48,0.01284,0.354294,117.718895,0.158333,0.786122,8.679511,0,1,5,475.9089,0,0.031414,0.010372,91.092957
10.190703,1.884584,0.026628,0.229535,0,2,79.5,0,4.56E+00,4.37E+00,4.17E+00,3.96E+00,3.76E+00,3.48E+00,2.86E+00,2.24E+00,1.62E+00,1.43E+00,1.41E+00,1.45E+15,0.105882,1.398036,17,32,0.001543,0.50147,165.784134,0.083855,0.724846,10.293921,0,0,2,540.037941,0,0.023971,0.025976,66.65588
